id,system_type,nameplate_hp,nameplate_kW,Ph,RLA,V,Amps,hp,MLF,Eff,PF,calc_kw,VSD_speed,percent_on,assigned_schedule,scheduled_hours_per_day,jan_operating_hrs,feb_operating_hrs,mar_operating_hrs,apr_operating_hrs,may_operating_hrs,jun_operating_hrs,jul_operating_hrs,aug_operating_hrs,sep_operating_hrs,octob_operating_hrs,nov_operating_hrs,dec_operating_hrs,jan_operating_kWh,feb_operating_kWh,mar_operating_kWh,apr_operating_kWh,may_operating_kWh,jun_operating_kWh,jul_operating_kWh,aug_operating_kWh,sep_operating_kWh,octob_operating_kWh,nov_operating_kWh,dec_operating_kWh,annual_hours,annual_kwh
163,AC SYSTEM,,,3.0,,575.0,2.4,3.20406181560999,0.75,0.86,0.71525,1.70961208935682,,0.5,ALL DAY,24.0,1.0,0.0,18.0,53.0,175.5,316.5,350.5,364.0,245.0,78.5,3.5,0.0,1.70961208935682,0.0,30.7730176084228,90.6094407359116,300.036921682122,541.092226281434,599.219037319566,622.298800525883,418.854961892422,134.204549014511,5.98364231274888,0.0,1605.5,2744.78220946238
164,AC SYSTEM,,25.0,,,,,33.5120643431635,0.75,0.916125,0.809,20.4666393778142,,0.15,AHU2 AHU3 MUA,17.5,0.0,0.0,0.0,0.0,40.6875,78.75,81.375,81.375,39.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.736389684814,1611.74785100287,1665.47277936963,1665.47277936963,805.873925501433,0.0,0.0,0.0,321.5625,6581.30372492837
165,AC SYSTEM,,,3.0,14.8,480.0,,16.4939529986184,0.75,0.900125,0.7965,7.35039407872204,,0.3,AHU2 AHU3 MUA,17.5,0.0,0.0,0.0,0.0,81.375,157.5,162.75,162.75,78.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.138318156006,1157.68706739872,1196.27663631201,1196.27663631201,578.843533699361,0.0,0.0,0.0,643.125,4727.22219187811
175,ELECTRIC HEATING,,27.0,,,,,36.1930294906166,1.0,1.0,0.809,27.0,,0.25,ALL DAY,24.0,186.0,168.0,186.0,180.0,186.0,180.0,186.0,186.0,180.0,186.0,180.0,186.0,5022.0,4536.0,5022.0,4860.0,5022.0,4860.0,5022.0,5022.0,4860.0,5022.0,4860.0,5022.0,2190.0,59130.0
177,AC SYSTEM,,,3.0,15.4,460.0,,16.4475173201313,0.75,0.900125,0.7965,7.32970040169861,,0.25,ALL DAY,24.0,186.0,168.0,186.0,180.0,186.0,180.0,186.0,186.0,180.0,186.0,180.0,186.0,1363.32427471594,1231.38966748537,1363.32427471594,1319.34607230575,1363.32427471594,1319.34607230575,1363.32427471594,1363.32427471594,1319.34607230575,1363.32427471594,1319.34607230575,1363.32427471594,2190.0,16052.04387972
182,VENTILATION,,,1.0,,120.0,0.7,0.11260053619303,0.75,0.75,0.67,0.05628,,0.25,ALL DAY,24.0,186.0,168.0,186.0,180.0,186.0,180.0,186.0,186.0,180.0,186.0,180.0,186.0,10.46808,9.45504,10.46808,10.1304,10.46808,10.1304,10.46808,10.46808,10.1304,10.46808,10.1304,10.46808,2190.0,123.2532
184,VENTILATION,0.0133333333333333,,,,,,0.0133333333333333,0.75,0.75,0.7,0.00994666666666667,,0.25,ALL DAY,24.0,186.0,168.0,186.0,180.0,186.0,180.0,186.0,186.0,180.0,186.0,180.0,186.0,1.85008,1.67104,1.85008,1.7904,1.85008,1.7904,1.85008,1.85008,1.7904,1.85008,1.7904,1.85008,2190.0,21.7832
185,VENTILATION,,0.125,,,,,0.167560321715818,0.75,0.75,0.7,0.125,,0.25,24/7,24.0,186.0,168.0,186.0,180.0,186.0,180.0,186.0,186.0,180.0,186.0,180.0,186.0,23.25,21.0,23.25,22.5,23.25,22.5,23.25,23.25,22.5,23.25,22.5,23.25,2190.0,273.75
186,VENTILATION,,0.125,,,,,0.167560321715818,0.75,0.75,0.7,0.125,,0.25,24/7,24.0,186.0,168.0,186.0,180.0,186.0,180.0,186.0,186.0,180.0,186.0,180.0,186.0,23.25,21.0,23.25,22.5,23.25,22.5,23.25,23.25,22.5,23.25,22.5,23.25,2190.0,273.75
187,VENTILATION,,,1.0,,120.0,0.8,0.128686327077748,0.75,0.75,0.67,0.06432,,0.25,24/7,24.0,186.0,168.0,186.0,180.0,186.0,180.0,186.0,186.0,180.0,186.0,180.0,186.0,11.96352,10.80576,11.96352,11.5776,11.96352,11.5776,11.96352,11.96352,11.5776,11.96352,11.5776,11.96352,2190.0,140.8608
197,VENTILATION,4.0,,,,,,4.0,0.75,0.86,0.71525,2.60232558139535,,1.0,OCCUPIED,12.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,968.06511627907,874.381395348837,968.06511627907,936.837209302326,968.06511627907,936.837209302326,968.06511627907,968.06511627907,936.837209302326,968.06511627907,936.837209302326,968.06511627907,4380.0,11398.1860465116
198,VENTILATION,1.4,,,,,,1.4,0.75,0.75,0.65475,1.0444,,1.0,OCCUPIED,12.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,388.5168,350.9184,388.5168,375.984,388.5168,375.984,388.5168,388.5168,375.984,388.5168,375.984,388.5168,4380.0,4574.472
199,VENTILATION,0.0333333333333333,,,,,,0.0333333333333333,0.75,0.75,0.7,0.0248666666666667,,1.0,OCCUPIED,12.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,9.2504,8.3552,9.2504,8.952,9.2504,8.952,9.2504,9.2504,8.952,9.2504,8.952,9.2504,4380.0,108.916
200,VENTILATION,,3.2,,,,,4.28954423592493,0.75,0.86,0.71525,2.79069767441861,,1.0,SS-AHU-3,12.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,1038.13953488372,937.674418604651,1038.13953488372,1004.6511627907,1038.13953488372,1004.6511627907,1038.13953488372,1038.13953488372,1004.6511627907,1038.13953488372,1004.6511627907,1038.13953488372,4380.0,12223.2558139535
201,VENTILATION,,1.4,,,,,1.87667560321716,0.75,0.81875,0.66925,1.2824427480916,,1.0,SS-AHU-3,12.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,477.068702290076,430.900763358779,477.068702290076,461.679389312977,477.068702290076,461.679389312977,477.068702290076,477.068702290076,461.679389312977,477.068702290076,461.679389312977,477.068702290076,4380.0,5617.09923664122
202,VENTILATION,0.08,,,,,,0.08,0.75,0.75,0.7,0.05968,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,22.20096,20.05248,22.20096,21.4848,22.20096,21.4848,22.20096,22.20096,21.4848,22.20096,21.4848,22.20096,4380.0,261.3984
228,VENTILATION,,0.24,,,,,0.32171581769437,0.75,0.75,0.7,0.24,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,89.28,80.64,89.28,86.4,89.28,86.4,89.28,89.28,86.4,89.28,86.4,89.28,4380.0,1051.2
229,ELECTRIC HEATING,,6.0,,,,,8.04289544235925,0.75,0.8825,0.7645,5.09915014164306,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,1896.88385269122,1713.31444759207,1896.88385269122,1835.6940509915,1896.88385269122,1835.6940509915,1896.88385269122,1896.88385269122,1835.6940509915,1896.88385269122,1835.6940509915,1896.88385269122,4380.0,22334.2776203966
230,ELECTRIC HEATING,,6.0,,,,,8.04289544235925,0.75,0.8825,0.7645,5.09915014164306,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,1896.88385269122,1713.31444759207,1896.88385269122,1835.6940509915,1896.88385269122,1835.6940509915,1896.88385269122,1896.88385269122,1835.6940509915,1896.88385269122,1835.6940509915,1896.88385269122,4380.0,22334.2776203966
231,VENTILATION,9.0,,,,,,9.0,0.75,0.8825,0.7645,5.70594900849858,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,2122.61303116147,1917.19886685552,2122.61303116147,2054.14164305949,2122.61303116147,2054.14164305949,2122.61303116147,2122.61303116147,2054.14164305949,2122.61303116147,2054.14164305949,2122.61303116147,4380.0,24992.0566572238
232,VENTILATION,0.3333333333,,,,230.0,,0.3333333333,0.75,0.75,0.7,0.2486666666418,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,92.5039999907496,83.5519999916448,92.5039999907496,89.519999991048,92.5039999907496,89.519999991048,92.5039999907496,92.5039999907496,89.519999991048,92.5039999907496,89.519999991048,92.5039999907496,4380.0,1089.15999989108
233,PUMP,,0.37,,,,,0.49597855227882,0.75,0.75,0.7,0.37,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,137.64,124.32,137.64,133.2,137.64,133.2,137.64,137.64,133.2,137.64,133.2,137.64,4380.0,1620.6
234,VENTILATION,,0.102,,,,,0.136729222520107,0.75,0.75,0.7,0.102,,1.0,RTUS,12.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,37.944,34.272,37.944,36.72,37.944,36.72,37.944,37.944,36.72,37.944,36.72,37.944,4380.0,446.76
235,VENTILATION,,0.06,,,,,0.0804289544235925,0.75,0.75,0.7,0.06,,1.0,RTUS,12.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,22.32,20.16,22.32,21.6,22.32,21.6,22.32,22.32,21.6,22.32,21.6,22.32,4380.0,262.8
236,VENTILATION,,0.102,,,,,0.136729222520107,0.75,0.75,0.7,0.102,,1.0,RTUS,12.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,37.944,34.272,37.944,36.72,37.944,36.72,37.944,37.944,36.72,37.944,36.72,37.944,4380.0,446.76
237,VENTILATION,,0.168,,,,,0.225201072386059,0.75,0.75,0.7,0.168,,1.0,RTUS,12.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,62.496,56.448,62.496,60.48,62.496,60.48,62.496,62.496,60.48,62.496,60.48,62.496,4380.0,735.84
238,VENTILATION,,9.3,,,,,12.4664879356568,0.75,0.893375,0.78375,7.80747166643347,0.8,0.5,HSC-AHU-1,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,1858.80285434448,1678.91870714985,1858.80285434448,1798.84147194627,1858.80285434448,1798.84147194627,1858.80285434448,1858.80285434448,1798.84147194627,1858.80285434448,1798.84147194627,1858.80285434448,4380.0,21885.9045753463
239,VENTILATION,,9.3,,,,,12.4664879356568,0.75,0.893375,0.78375,7.80747166643347,0.1,0.5,HSC-AHU-5,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,29.0437945991325,26.2331047992165,29.0437945991325,28.1068979991605,29.0437945991325,28.1068979991605,29.0437945991325,29.0437945991325,28.1068979991605,29.0437945991325,28.1068979991605,29.0437945991325,4380.0,341.967258989786
240,VENTILATION,,12.4,,,,,16.6219839142091,0.75,0.900125,0.7965,10.3318983474517,0.4,0.5,HSC-AHU-6,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,614.954589640328,555.442855159006,614.954589640328,595.11734481322,614.954589640328,595.11734481322,614.954589640328,614.954589640328,595.11734481322,614.954589640328,595.11734481322,614.954589640328,4380.0,7240.59436189418
241,VENTILATION,,9.3,,,,,12.4664879356568,0.75,0.893375,0.78375,7.80747166643347,0.8,0.5,HSC-AHU-1,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,1858.80285434448,1678.91870714985,1858.80285434448,1798.84147194627,1858.80285434448,1798.84147194627,1858.80285434448,1858.80285434448,1798.84147194627,1858.80285434448,1798.84147194627,1858.80285434448,4380.0,21885.9045753463
242,VENTILATION,,6.3,,,,,8.44504021447721,0.75,0.8825,0.7645,5.35410764872521,0.1,0.5,HSC-AHU-5,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,19.9172804532578,17.9898016997167,19.9172804532578,19.2747875354108,19.9172804532578,19.2747875354108,19.9172804532578,19.9172804532578,19.2747875354108,19.9172804532578,19.2747875354108,19.9172804532578,4380.0,234.509915014164
243,VENTILATION,,9.3,,,,,12.4664879356568,0.75,0.893375,0.78375,7.80747166643347,0.4,0.5,HSC-AHU-6,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,464.70071358612,419.729676787463,464.70071358612,449.710367986568,464.70071358612,449.710367986568,464.70071358612,464.70071358612,449.710367986568,464.70071358612,449.710367986568,464.70071358612,4380.0,5471.47614383657
244,VENTILATION,,12.4,,,,,16.6219839142091,0.75,0.900125,0.7965,10.3318983474517,0.68,0.5,HSC-AHU-3,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,1777.21876406055,1605.22985140953,1777.21876406055,1719.88912651021,1777.21876406055,1719.88912651021,1777.21876406055,1777.21876406055,1719.88912651021,1777.21876406055,1719.88912651021,1777.21876406055,4380.0,20925.3177058742
245,VENTILATION,,12.4,,,,,16.6219839142091,0.75,0.900125,0.7965,10.3318983474517,0.57,0.5,HSC-AHU-7,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,1248.74216358839,1127.89614775726,1248.74216358839,1208.46015831135,1248.74216358839,1208.46015831135,1248.74216358839,1248.74216358839,1208.46015831135,1248.74216358839,1208.46015831135,1248.74216358839,4380.0,14702.9319261214
246,VENTILATION,,0.13,,,,,0.17426273458445,0.75,0.75,0.7,0.13,,0.5,24/7,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,48.36,43.68,48.36,46.8,48.36,46.8,48.36,48.36,46.8,48.36,46.8,48.36,4380.0,569.4
247,VENTILATION,,0.125,,,,,0.167560321715818,0.75,0.75,0.7,0.125,,0.5,24/7,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,46.5,42.0,46.5,45.0,46.5,45.0,46.5,46.5,45.0,46.5,45.0,46.5,4380.0,547.5
248,VENTILATION,,0.243,,,,,0.32573726541555,0.75,0.75,0.7,0.243,,0.5,24/7,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,90.396,81.648,90.396,87.48,90.396,87.48,90.396,90.396,87.48,90.396,87.48,90.396,4380.0,1064.34
249,VENTILATION,,0.125,,,,,0.167560321715818,0.75,0.75,0.7,0.125,,0.5,24/7,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,46.5,42.0,46.5,45.0,46.5,45.0,46.5,46.5,45.0,46.5,45.0,46.5,4380.0,547.5
250,VENTILATION,,0.125,,,,,0.167560321715818,0.75,0.75,0.7,0.125,,0.5,24/7,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,46.5,42.0,46.5,45.0,46.5,45.0,46.5,46.5,45.0,46.5,45.0,46.5,4380.0,547.5
251,VENTILATION,,3.2,,,,,4.28954423592493,0.75,0.86,0.71525,2.79069767441861,,0.5,ASC-MUA-3,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,1038.13953488372,937.674418604651,1038.13953488372,1004.6511627907,1038.13953488372,1004.6511627907,1038.13953488372,1038.13953488372,1004.6511627907,1038.13953488372,1004.6511627907,1038.13953488372,4380.0,12223.2558139535
252,VENTILATION,,0.0845,,,,,0.113270777479893,0.75,0.75,0.7,0.0845,,1.0,ALL DAY,12.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,31.434,28.392,31.434,30.42,31.434,30.42,31.434,31.434,30.42,31.434,30.42,31.434,4380.0,370.11
253,VENTILATION,,0.05,,,,,0.0670241286863271,0.75,0.75,0.7,0.05,,1.0,OCCUPIED (EXAMPLE),12.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,18.6,16.8,18.6,18.0,18.6,18.0,18.6,18.6,18.0,18.6,18.0,18.6,4380.0,219.0
254,VENTILATION,,0.05,,,,,0.0670241286863271,0.75,0.75,0.7,0.05,,1.0,OCCUPIED (EXAMPLE),12.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,18.6,16.8,18.6,18.0,18.6,18.0,18.6,18.6,18.0,18.6,18.0,18.6,4380.0,219.0
255,PUMP,,,1.0,,115.0,0.81,0.124865951742627,0.75,0.75,0.67,0.0624105,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,23.216706,20.969928,23.216706,22.46778,23.216706,22.46778,23.216706,23.216706,22.46778,23.216706,22.46778,23.216706,4380.0,273.35799
256,PUMP,,,1.0,,115.0,1.8,0.277479892761394,0.75,0.75,0.67,0.13869,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,51.59268,46.59984,51.59268,49.9284,51.59268,49.9284,51.59268,51.59268,49.9284,51.59268,49.9284,51.59268,4380.0,607.4622
257,PUMP,,,1.0,,115.0,16.0,2.46648793565684,0.75,0.75,0.745,1.3708,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,509.9376,460.5888,509.9376,493.488,509.9376,493.488,509.9376,509.9376,493.488,509.9376,493.488,509.9376,4380.0,6004.104
258,PUMP,1.3,,,,,,1.3,0.75,0.75,0.65475,0.9698,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,360.7656,325.8528,360.7656,349.128,360.7656,349.128,360.7656,360.7656,349.128,360.7656,349.128,360.7656,4380.0,4247.724
259,VENTILATION,150.0,,,,,,150.0,0.75,0.9435,0.82175,88.9507154213037,,1.0,OCCUPIED (EXAMPLE),12.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,33089.666136725,29887.440381558,33089.666136725,32022.2575516693,33089.666136725,32022.2575516693,33089.666136725,33089.666136725,32022.2575516693,33089.666136725,32022.2575516693,33089.666136725,4380.0,389604.13354531
260,AC SYSTEM,,,1.0,8.0,230.0,,2.46648793565684,0.75,0.75,0.745,1.0281,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,382.4532,345.4416,382.4532,370.116,382.4532,370.116,382.4532,382.4532,370.116,382.4532,370.116,382.4532,4380.0,4503.078
261,AC SYSTEM,,,1.0,12.6,230.0,,3.88471849865952,0.75,0.75,0.845,1.8366075,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,683.21799,617.10012,683.21799,661.1787,683.21799,661.1787,683.21799,683.21799,661.1787,683.21799,661.1787,683.21799,4380.0,8044.34085
262,PUMP,,0.5,,,,,0.670241286863271,0.75,0.75,0.7,0.5,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,186.0,168.0,186.0,180.0,186.0,180.0,186.0,186.0,180.0,186.0,180.0,186.0,4380.0,2190.0
263,PUMP,,0.5,,,,,0.670241286863271,0.75,0.75,0.7,0.5,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,186.0,168.0,186.0,180.0,186.0,180.0,186.0,186.0,180.0,186.0,180.0,186.0,4380.0,2190.0
264,VENTILATION,0.4,,,,,,0.4,0.75,0.75,0.7,0.2984,,1.0,OFFICE,12.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,111.0048,100.2624,111.0048,107.424,111.0048,107.424,111.0048,111.0048,107.424,111.0048,107.424,111.0048,4380.0,1306.992
266,AC SYSTEM,,,3.0,7.0,208.0,,3.38051739386097,0.75,0.86,0.71525,1.35282347940409,,0.5,24H 7D,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,503.250334338323,454.548689079776,503.250334338323,487.016452585474,503.250334338323,487.016452585474,503.250334338323,503.250334338323,487.016452585474,503.250334338323,487.016452585474,503.250334338323,4380.0,5925.36683978993
267,AC SYSTEM,,,3.0,7.0,208.0,,3.38051739386097,0.75,0.86,0.71525,1.35282347940409,,0.5,24H 7D,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,503.250334338323,454.548689079776,503.250334338323,487.016452585474,503.250334338323,487.016452585474,503.250334338323,503.250334338323,487.016452585474,503.250334338323,487.016452585474,503.250334338323,4380.0,5925.36683978993
268,AC SYSTEM,,,3.0,7.0,208.0,,3.38051739386097,0.75,0.86,0.71525,1.35282347940409,,0.5,24H 7D,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,503.250334338323,454.548689079776,503.250334338323,487.016452585474,503.250334338323,487.016452585474,503.250334338323,503.250334338323,487.016452585474,503.250334338323,487.016452585474,503.250334338323,4380.0,5925.36683978993
269,AC SYSTEM,,,3.0,7.9,575.0,,10.5467034763829,0.75,0.893375,0.78375,4.62481516635964,,0.5,24H 7D,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,1720.43124188578,1553.93789589684,1720.43124188578,1664.93345988947,1720.43124188578,1664.93345988947,1720.43124188578,1720.43124188578,1664.93345988947,1720.43124188578,1664.93345988947,1720.43124188578,4380.0,20256.6904286552
270,VENTILATION,,0.4,,,,,0.536193029490617,0.75,0.75,0.7,0.4,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,148.8,134.4,148.8,144.0,148.8,144.0,148.8,148.8,144.0,148.8,144.0,148.8,4380.0,1752.0
271,VENTILATION,4.0,,,,,,4.0,0.75,0.86,0.71525,2.60232558139535,,1.0,OCCUPIED,12.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,968.06511627907,874.381395348837,968.06511627907,936.837209302326,968.06511627907,936.837209302326,968.06511627907,968.06511627907,936.837209302326,968.06511627907,936.837209302326,968.06511627907,4380.0,11398.1860465116
272,VENTILATION,1.4,,,,,,1.4,0.75,0.75,0.65475,1.0444,,1.0,OCCUPIED,12.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,388.5168,350.9184,388.5168,375.984,388.5168,375.984,388.5168,388.5168,375.984,388.5168,375.984,388.5168,4380.0,4574.472
273,VENTILATION,0.0333333333333333,,,,,,0.0333333333333333,0.75,0.75,0.7,0.0248666666666667,,1.0,OCCUPIED,12.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,9.2504,8.3552,9.2504,8.952,9.2504,8.952,9.2504,9.2504,8.952,9.2504,8.952,9.2504,4380.0,108.916
274,AC SYSTEM,,,1.0,,115.0,7.0,1.07908847184987,0.75,0.75,0.765,0.615825,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,229.0869,206.9172,229.0869,221.697,229.0869,221.697,229.0869,229.0869,221.697,229.0869,221.697,229.0869,4380.0,2697.3135
275,AC SYSTEM,,,1.0,,115.0,0.2,0.0308310991957105,0.75,0.75,0.67,0.01541,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,5.73252,5.17776,5.73252,5.5476,5.73252,5.5476,5.73252,5.73252,5.5476,5.73252,5.5476,5.73252,4380.0,67.4958
276,VENTILATION,,0.435,,,,,0.583109919571046,0.75,0.75,0.7,0.435,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,161.82,146.16,161.82,156.6,161.82,156.6,161.82,161.82,156.6,161.82,156.6,161.82,4380.0,1905.3
277,VENTILATION,,0.435,,,,,0.583109919571046,0.75,0.75,0.7,0.435,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,161.82,146.16,161.82,156.6,161.82,156.6,161.82,161.82,156.6,161.82,156.6,161.82,4380.0,1905.3
278,VENTILATION,,0.435,,,,,0.583109919571046,0.75,0.75,0.7,0.435,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,161.82,146.16,161.82,156.6,161.82,156.6,161.82,161.82,156.6,161.82,156.6,161.82,4380.0,1905.3
279,VENTILATION,,0.2,,,,,0.268096514745308,0.75,0.75,0.7,0.2,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,74.4,67.2,74.4,72.0,74.4,72.0,74.4,74.4,72.0,74.4,72.0,74.4,4380.0,876.0
280,VENTILATION,,0.2,,,,,0.268096514745308,0.75,0.75,0.7,0.2,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,74.4,67.2,74.4,72.0,74.4,72.0,74.4,74.4,72.0,74.4,72.0,74.4,4380.0,876.0
281,VENTILATION,,0.2,,,,,0.268096514745308,0.75,0.75,0.7,0.2,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,74.4,67.2,74.4,72.0,74.4,72.0,74.4,74.4,72.0,74.4,72.0,74.4,4380.0,876.0
282,VENTILATION,,0.102,,,,,0.136729222520107,0.75,0.75,0.7,0.102,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,37.944,34.272,37.944,36.72,37.944,36.72,37.944,37.944,36.72,37.944,36.72,37.944,4380.0,446.76
283,VENTILATION,,0.102,,,,,0.136729222520107,0.75,0.75,0.7,0.102,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,37.944,34.272,37.944,36.72,37.944,36.72,37.944,37.944,36.72,37.944,36.72,37.944,4380.0,446.76
284,VENTILATION,,0.102,,,,,0.136729222520107,0.75,0.75,0.7,0.102,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,37.944,34.272,37.944,36.72,37.944,36.72,37.944,37.944,36.72,37.944,36.72,37.944,4380.0,446.76
285,PUMP,0.04,,,,,,0.04,0.75,0.75,0.7,0.02984,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,11.10048,10.02624,11.10048,10.7424,11.10048,10.7424,11.10048,11.10048,10.7424,11.10048,10.7424,11.10048,4380.0,130.6992
